Query_ID	Query_length	Query_start	Query_end	Subject_ID	Subject_length	Subject_start	Subject_end	E_value	Percent_ID	Query_coverage	Percent_positive_ID	Gap_openings	Total_gaps	Bitscore	Raw_score
Dcitr05g11000.1.1	89	1	90	IF2A_DROME	89	1	90	2.29e-52	91.111	96	95.56	0	0	166	421
Dcitr05g11240.1.1	89	1	90	O97102_DROME	87	1	88	3.50e-47	77.778	78	86.67	1	2	146	369
Dcitr05g11540.1.1	258	1	259	RS4_DROME	258	1	259	2.58e-163	81.853	98	91.12	0	0	453	1165
Dcitr05g11560.1.1	258	1	259	RS4_DROME	258	1	259	2.58e-163	81.853	98	91.12	0	0	453	1165
Dcitr05g11630.1.1	12	110	122	KLFL_DROME	12	236	248	4.9	92.308	73	100.00	0	0	28.5	62
Dcitr05g11890.1.1	96	1	97	Q9VWX8_DROME	107	1	108	2.83e-57	77.778	98	85.19	1	11	174	442
Dcitr05g11890.1.1	96	1	97	FREQ_DROME	107	1	108	2.75e-56	77.778	98	85.19	1	11	172	435
Dcitr05g11910.1.1	98	1	99	Q9VWX8_DROME	98	77	175	1.27e-67	95.960	97	100.00	0	0	201	510
Dcitr05g11910.1.1	98	1	99	FREQ_DROME	98	77	175	7.62e-66	94.949	97	97.98	0	0	196	499
Dcitr05g11910.1.1	98	1	99	NCS1_CAEEL	99	77	176	1.01e-49	74.000	97	88.00	1	1	155	393
Dcitr05g11930.1.1	275	1	276	Q7KTS4_DROME	279	1	280	2.45e-153	73.929	94	83.93	1	4	437	1124
Dcitr05g11930.1.1	275	1	276	Q9VNC2_DROME	279	1	280	1.42e-152	73.571	94	83.93	1	4	435	1119
Dcitr05g11970.1.1	416	1	417	ACADM_DROME	409	7	416	0.0	75.952	99	85.48	3	13	664	1712
Dcitr05g11980.1.1	80	3	83	ACADM_DROME	80	336	416	2.09e-38	75.309	94	88.89	0	0	132	331
Dcitr05g12050.1.1	357	111	468	PKN_DROME	362	828	1190	0.0	83.196	76	90.63	2	5	612	1579
Dcitr05g12050.1.1	380	88	468	O44393_PISOC	377	586	963	0.0	76.823	81	84.90	5	9	589	1519
Dcitr05g12050.1.2	357	47	404	PKN_DROME	362	828	1190	0.0	83.196	88	90.63	2	5	610	1574
Dcitr05g12050.1.2	379	25	404	O44393_PISOC	378	585	963	0.0	76.501	94	84.60	4	7	588	1515
Dcitr05g12130.1.1	533	51	584	ABL_DROME	527	112	639	0.0	74.250	85	80.25	8	72	845	2184
Dcitr05g12130.1.1	48	619	667	ABL_DROME	48	209	257	1.66e-20	81.633	85	91.84	0	0	97.4	241
Dcitr05g12180.1.1	231	219	450	O17432_DROME	234	15	249	7.70e-130	80.426	88	85.96	1	3	382	980
Dcitr05g12180.1.1	180	24	204	O17432_DROME	178	15	193	6.12e-90	76.243	88	85.64	1	2	280	715
Dcitr05g12280.1.1	357	839	1196	PKN_DROME	362	828	1190	0.0	83.196	92	90.63	2	5	622	1604
Dcitr05g12600.1.1	210	1	211	A0A0B4K738_DROME	210	27	237	1.67e-113	78.199	99	89.57	0	0	353	906
Dcitr05g12600.1.1	210	1	211	A0A0B4KF87_DROME	210	77	287	3.37e-113	78.199	99	89.57	0	0	355	910
Dcitr05g12600.1.1	210	1	211	A0A0B4KFK3_DROME	210	31	241	4.16e-113	78.199	99	89.57	0	0	353	907
Dcitr05g12650.1.1	356	1	357	A0A0B4KF87_DROME	356	289	645	0.0	94.678	100	98.32	0	0	731	1887
Dcitr05g12650.1.1	356	1	357	A8DY94_DROME	356	306	662	0.0	94.678	100	98.32	0	0	731	1886
Dcitr05g12650.1.1	356	1	357	A8DY93_DROME	356	306	662	0.0	94.678	100	98.32	0	0	731	1886
Dcitr05g12800.1.1	556	38	594	A0A0C4DHC4_DROME	556	25	581	0.0	88.510	94	94.79	0	0	1066	2757
Dcitr05g12800.1.1	302	668	970	A0A0C4DHC4_DROME	302	973	1275	1.70e-180	90.099	94	97.03	0	0	589	1518
Dcitr05g12800.1.1	302	1113	1415	A0A0C4DHC4_DROME	302	973	1275	1.70e-180	90.099	94	97.03	0	0	589	1518
Dcitr05g12800.1.1	556	38	594	A0A0B4KEQ3_DROME	556	25	581	0.0	88.510	94	94.79	0	0	1065	2754
Dcitr05g12800.1.1	302	668	970	A0A0B4KEQ3_DROME	302	973	1275	5.41e-180	90.099	94	97.03	0	0	588	1516
Dcitr05g12800.1.1	302	1113	1415	A0A0B4KEQ3_DROME	302	973	1275	5.41e-180	90.099	94	97.03	0	0	588	1516
Dcitr05g12800.1.1	556	38	594	A0A0B4KEJ9_DROME	556	25	581	0.0	88.510	94	94.79	0	0	1065	2753
Dcitr05g12800.1.1	302	668	970	A0A0B4KEJ9_DROME	302	973	1275	5.44e-180	90.099	94	97.03	0	0	588	1515
Dcitr05g12800.1.1	302	1113	1415	A0A0B4KEJ9_DROME	302	973	1275	5.44e-180	90.099	94	97.03	0	0	588	1515
Dcitr05g13130.1.1	207	1	208	O76742_DROME	206	1	207	1.09e-117	75.000	99	88.46	1	1	333	853
Dcitr05g13130.1.1	191	2	193	Q23146_CAEEL	192	3	195	2.03e-111	77.202	92	87.56	1	1	317	812
Dcitr05g13130.1.1	177	1	178	RAB7A_DICDI	177	1	178	2.03e-109	81.461	85	90.45	0	0	312	799
Dcitr05g13160.1.1	207	6	213	O76742_DROME	206	1	207	1.52e-117	75.000	97	88.46	1	1	333	853
Dcitr05g13160.1.1	190	8	198	Q23146_CAEEL	191	4	195	2.59e-111	77.604	89	88.02	1	1	317	812
Dcitr05g13160.1.1	177	6	183	RAB7A_DICDI	177	1	178	2.33e-109	81.461	83	90.45	0	0	312	799
Dcitr05g13170.1.1	207	1	208	O76742_DROME	206	1	207	1.09e-117	75.000	99	88.46	1	1	333	853
Dcitr05g13170.1.1	191	2	193	Q23146_CAEEL	192	3	195	2.03e-111	77.202	92	87.56	1	1	317	812
Dcitr05g13170.1.1	177	1	178	RAB7A_DICDI	177	1	178	2.03e-109	81.461	85	90.45	0	0	312	799
Dcitr05g13410.1.1	757	38	795	Q7KJA9_DROME	785	272	1057	0.0	78.807	96	87.56	2	32	1318	3410
Dcitr05g13410.1.1	705	38	743	Q9Y148_DROME	733	272	1005	0.0	80.842	89	88.86	2	32	1262	3265
Dcitr05g13430.1.1	249	5	254	Q9Y148_DROME	254	20	274	1.39e-146	82.745	94	89.41	2	5	436	1120
Dcitr05g13430.1.1	249	5	254	Q7KJA9_DROME	254	20	274	6.69e-146	82.745	94	89.41	2	5	435	1118
Dcitr05g13430.1.1	231	23	254	OGT1_CAEEL	231	118	349	1.15e-106	70.690	87	84.91	0	0	333	855
Dcitr05g13650.1.1	461	1	462	CISY_DROME	463	1	464	0.0	78.065	99	88.39	2	4	772	1993
Dcitr05g13750.1.1	230	17	247	E1JIC9_DROME	228	9	237	2.41e-112	70.259	92	83.19	3	4	323	827
Dcitr05g13790.1.1	50	9	59	GLR1_DROME	50	43	93	2.66e-25	86.275	72	94.12	0	0	97.1	240
Dcitr05g13910.1.1	328	1	329	Q9Y162_DROME	328	114	442	0.0	77.812	99	87.84	0	0	539	1389
Dcitr05g13910.1.1	328	1	329	Q9BL83_CAEEL	328	100	428	4.31e-177	72.340	99	82.07	0	0	497	1280
Dcitr05g13920.1.1	461	114	575	GTR1_DROME	472	4	476	0.0	77.378	80	87.10	1	11	736	1899
Dcitr05g13930.1.1	433	2	435	Q9Y162_DROME	437	5	442	0.0	72.374	99	83.56	1	4	611	1576
Dcitr05g13950.1.1	474	150	624	GTR1_DROME	474	2	476	0.0	79.158	76	88.84	0	0	761	1966
Dcitr05g14010.1.1	294	7	301	GTR1_DROME	287	189	476	1.29e-162	78.305	98	87.46	1	7	489	1258
Dcitr05g14140.1.1	136	1	137	GBRB_DROME	136	210	346	2.27e-80	94.891	90	97.81	0	0	248	634
Dcitr05g14190.1.1	49	5	54	IF2B_DROME	49	208	257	1.39e-26	90.000	78	94.00	0	0	97.8	242
Dcitr05g14270.1.1	181	1	182	UBC12_DROME	178	1	179	1.14e-107	80.220	99	89.01	1	3	305	782
Dcitr05g14280.1.1	181	1	182	UBC12_DROME	178	1	179	1.14e-107	80.220	99	89.01	1	3	305	782
Dcitr05g14550.1.1	211	16	227	Q9V3V2_DROME	209	7	216	2.12e-105	70.892	93	81.22	3	4	303	776
Dcitr05g15030.1.1	88	1	89	Q9VRT7_DROME	88	1	89	1.70e-49	85.393	96	93.26	0	0	151	382
Dcitr05g15030.1.1	87	3	90	O18694_CAEEL	87	2	89	9.67e-46	76.136	95	90.91	0	0	142	357
Dcitr05g15630.1.1	30	11	41	X2JAG8_DROME	30	155	185	6.71e-07	77.419	86	90.32	0	0	53.1	126
Dcitr05g15630.1.1	30	11	41	Q9Y145_DROME	30	155	185	6.70e-07	77.419	86	90.32	0	0	53.1	126
Dcitr05g15630.1.1	30	11	41	M9PGI7_DROME	30	155	185	6.65e-07	77.419	86	90.32	0	0	53.1	126
Dcitr05g15800.1.1	168	3	171	Q24216_DROME	168	7	175	1.15e-84	73.964	99	85.80	0	0	264	675
Dcitr05g16040.1.1	664	38	702	ACSA_DROME	662	4	666	0.0	74.024	94	85.59	2	4	1063	2750
Dcitr05g16040.1.2	664	38	702	ACSA_DROME	662	4	666	0.0	74.024	94	85.59	2	4	1063	2750
Dcitr05g16350.1.1	109	1	110	ETIF1_DROME	109	1	110	1.03e-74	91.818	99	97.27	0	0	216	551
Dcitr05g16390.1.1	109	1	110	ETIF1_DROME	109	1	110	1.03e-74	91.818	99	97.27	0	0	216	551
Dcitr05g16900.1.1	183	46	229	Q8T6I0_DROME	183	14	197	1.11e-97	73.913	80	86.41	0	0	294	753
Dcitr05g16900.1.1	194	35	229	Q8T8W3_DROME	194	9	203	1.25e-97	70.256	85	83.08	0	0	295	754
Dcitr05g16900.1.1	183	46	229	Q8IGN0_DROME	183	14	197	1.70e-97	73.370	80	86.41	0	0	294	752
Dcitr05g17010.1.1	245	35	280	Q8T6I0_DROME	245	3	248	2.67e-130	71.138	85	85.37	0	0	380	976
Dcitr05g17010.1.1	245	35	280	Q8T8W3_DROME	245	9	254	3.95e-130	71.138	85	85.37	0	0	380	976
Dcitr05g17010.1.1	245	35	280	Q8IGN0_DROME	245	3	248	4.60e-130	70.732	85	85.37	0	0	380	975
Dcitr06g01200.1.1	438	1	439	TBA1_DROME	438	1	439	0.0	96.811	97	99.09	0	0	875	2260
Dcitr06g01200.1.1	449	1	450	TBA2_DROME	448	1	449	0.0	95.556	99	97.33	1	1	874	2257
Dcitr06g01200.1.1	438	1	439	TBA3_DROME	438	1	439	0.0	96.355	97	98.86	0	0	872	2252
Dcitr06g01280.1.1	218	1	219	DDX1_DROME	218	505	723	2.60e-117	70.776	96	86.30	0	0	350	899
Dcitr06g01520.1.1	121	1	122	H2AV_DROME	121	1	122	4.56e-82	98.361	95	100.00	0	0	237	604
Dcitr06g01520.1.1	126	1	127	H2AV_CAEEL	128	1	129	6.04e-74	87.597	98	90.70	1	2	216	551
Dcitr06g01520.1.1	103	18	121	O97320_PLAF7	103	41	144	7.97e-61	84.615	81	96.15	0	0	184	466
Dcitr06g01680.1.1	172	1	173	Q9VWF5_DROME	172	1	173	1.92e-105	81.503	98	87.86	0	0	299	766
Dcitr06g01680.1.1	166	1	167	M9PI14_DROME	166	1	167	8.25e-103	82.036	95	88.62	0	0	293	749
Dcitr06g01780.1.1	172	1	173	Q9VWF5_DROME	172	1	173	1.92e-105	81.503	98	87.86	0	0	299	766
Dcitr06g01780.1.1	166	1	167	M9PI14_DROME	166	1	167	8.25e-103	82.036	95	88.62	0	0	293	749
Dcitr06g01990.1.1	237	37	274	X2JCM1_DROME	237	1154	1391	1.73e-135	77.311	85	91.60	0	0	422	1086
Dcitr06g01990.1.1	237	37	274	M9MRX4_DROME	237	1154	1391	3.04e-135	77.311	85	91.60	0	0	422	1084
Dcitr06g01990.1.1	237	37	274	A8JNM6_DROME	237	1154	1391	3.17e-134	77.311	85	91.60	0	0	419	1076
Dcitr06g02070.1.1	258	1	259	PCNA_DROME	258	1	259	5.41e-155	78.378	99	89.19	0	0	432	1110
Dcitr06g02090.1.1	199	1	200	Q9VWG1_DROME	181	1	182	1.32e-98	71.000	99	81.00	1	18	283	725
Dcitr06g02090.1.1	199	1	200	Q8IQW5_DROME	190	1	191	1.48e-96	72.000	99	84.00	2	9	278	712
Dcitr06g02090.1.2	189	1	190	Q9VWG1_DROME	181	1	182	3.14e-101	74.737	99	85.79	1	8	290	741
Dcitr06g02090.1.2	189	1	190	Q8IQW5_DROME	190	1	191	4.81e-98	76.562	99	87.50	2	3	282	721
Dcitr06g02160.1.1	139	1	140	RS14A_DROME	139	1	140	7.11e-94	92.857	83	97.14	0	0	269	687
Dcitr06g02160.1.1	139	1	140	Q8I3U6_PLAF7	139	1	140	1.32e-76	77.143	83	87.86	0	0	225	574
Dcitr06g02160.1.1	144	5	149	RS14_DICDI	146	4	150	1.34e-74	74.150	86	85.71	1	2	220	560
Dcitr06g02290.1.1	258	1	259	PCNA_DROME	258	1	259	5.41e-155	78.378	99	89.19	0	0	432	1110
Dcitr06g02310.1.1	258	1	259	PCNA_DROME	258	1	259	5.41e-155	78.378	99	89.19	0	0	432	1110
Dcitr06g02350.1.1	322	5	327	MOEH_DROME	344	155	499	2.32e-171	73.487	98	83.29	3	26	488	1256
Dcitr06g02500.1.1	389	27	416	MOEH_DROME	389	51	440	0.0	80.513	90	90.51	0	0	656	1692
Dcitr06g02510.1.1	72	2	74	MOEH_DROME	72	1	73	7.33e-35	78.082	89	86.30	0	0	124	310
Dcitr06g02520.1.1	289	1	290	MOEH_DROME	292	286	578	5.59e-134	74.237	99	85.42	2	7	391	1005
Dcitr06g02530.1.1	70	2	72	MOEH_DROME	70	1	71	5.76e-34	80.282	76	87.32	0	0	122	306
Dcitr06g02700.1.1	91	1	92	RNK_DROME	90	1	91	2.34e-44	71.739	94	81.52	1	1	139	349
Dcitr06g02790.1.1	419	1	420	AP2A_DROME	420	1	421	0.0	90.499	100	95.25	1	1	793	2048
Dcitr06g02790.1.1	419	1	420	Q22601_CAEEL	419	1	420	0.0	80.476	100	89.52	0	0	709	1829
Dcitr06g02790.1.2	419	1	420	AP2A_DROME	420	1	421	0.0	90.499	100	95.25	1	1	793	2048
Dcitr06g02790.1.2	419	1	420	Q22601_CAEEL	419	1	420	0.0	80.476	100	89.52	0	0	709	1829
Dcitr06g02840.1.1	932	1	933	AP2A_DROME	939	1	940	0.0	80.867	99	88.79	5	19	1583	4099
Dcitr06g02960.1.1	132	1	133	UBCD2_DROME	132	80	212	1.24e-96	97.744	97	99.25	0	0	277	709
Dcitr06g02960.1.1	123	10	133	UBC2_CAEEL	123	4	127	1.16e-59	70.968	91	78.23	0	0	181	458
Dcitr06g02960.1.1	123	10	133	UBCD1_DROME	123	4	127	7.48e-59	70.161	91	77.42	0	0	179	453
Dcitr06g03030.1.1	83	1	84	MSPS_DROME	83	1	84	6.08e-39	75.000	99	85.71	0	0	136	343
Dcitr06g03480.1.1	72	1	73	UBL5_CAEEL	72	1	73	1.37e-44	87.671	99	93.15	0	0	137	346
Dcitr06g03500.1.1	72	1	73	UBL5_CAEEL	72	1	73	1.37e-44	87.671	99	93.15	0	0	137	346
Dcitr06g03820.1.1	175	1	176	Q9NHX7_DROME	176	104	280	6.24e-94	70.621	97	88.14	1	1	274	701
Dcitr06g03820.1.1	175	1	176	Q7K148_DROME	176	104	280	6.45e-94	70.621	97	88.14	1	1	274	701
Dcitr06g03890.1.1	130	5	135	RS16_DROME	130	18	148	2.82e-83	88.550	96	96.18	0	0	240	613
Dcitr06g03910.1.1	139	11	150	RS16_DROME	139	9	148	1.70e-88	87.143	93	96.43	0	0	254	649
Dcitr06g04140.1.1	108	1	109	MP20_DROME	108	76	184	1.11e-66	83.486	99	96.33	0	0	199	505
Dcitr06g04480.1.1	236	1	237	CYFIP_DROME	236	585	821	1.11e-142	83.544	99	92.41	0	0	431	1107
Dcitr06g04500.1.1	494	3	497	CYFIP_DROME	494	2	496	0.0	85.859	99	93.54	0	0	896	2316
Dcitr06g04620.1.5	65	1	66	CAD_DROME	65	269	334	1.62e-32	84.848	76	90.91	0	0	116	291
Dcitr06g04620.1.6	65	1	66	CAD_DROME	65	269	334	1.62e-32	84.848	76	90.91	0	0	116	291
Dcitr06g04620.1.7	65	1	66	CAD_DROME	65	269	334	1.62e-32	84.848	76	90.91	0	0	116	291
Dcitr06g04620.1.8	65	1	66	CAD_DROME	65	269	334	1.62e-32	84.848	76	90.91	0	0	116	291
Dcitr06g05370.1.1	93	1	94	Q9W229_DROME	93	1	94	1.30e-48	73.404	81	87.23	0	0	151	382
Dcitr06g05380.1.1	70	1	71	Q9W229_DROME	70	24	94	3.27e-35	73.239	87	85.92	0	0	116	290
Dcitr06g05460.1.1	239	1	240	RS3_DROME	244	1	245	2.01e-138	78.776	99	86.12	2	5	388	997
Dcitr06g05460.1.1	211	6	217	Q8IKH8_PLAF7	212	5	217	7.39e-107	71.831	87	83.10	1	1	307	787
Dcitr06g05490.1.1	188	1	189	RS3_DROME	192	53	245	1.38e-106	78.756	98	84.46	1	4	305	782
Dcitr06g05490.1.1	164	2	166	Q8IKH8_PLAF7	165	52	217	4.53e-79	70.482	86	81.93	1	1	235	599
Dcitr06g05690.1.1	251	45	296	M9PDR2_DROME	251	88	339	9.86e-174	95.635	80	98.41	0	0	514	1324
Dcitr06g05690.1.1	251	45	296	Q9W0Q1_DROME	251	172	423	2.51e-173	95.635	80	98.41	0	0	515	1327
Dcitr06g05690.1.1	273	23	296	HIPK_CAEEL	276	102	378	2.22e-152	79.061	87	85.56	2	3	448	1152
Dcitr06g05740.1.1	83	13	96	SCAL_DROME	86	40	126	1.22e-39	78.652	79	86.52	4	7	136	343
Dcitr06g06040.1.1	190	4	194	Q9VD29_DROME	190	3	193	6.25e-116	81.675	98	90.05	0	0	327	839
Dcitr06g06040.1.1	190	4	194	Q9NFN8_DROME	194	3	197	3.09e-102	72.947	98	79.71	3	28	293	749
Dcitr06g06050.1.1	122	38	160	RL31_DROME	122	2	124	1.32e-52	70.732	76	82.93	0	0	163	413
Dcitr06g06060.1.1	154	1	155	Q95SY7_DROME	154	1	155	8.07e-90	78.065	99	88.39	0	0	258	659
Dcitr06g06060.1.1	154	1	155	Q9VD29_DROME	154	39	193	2.68e-89	78.065	99	88.39	0	0	258	660
Dcitr06g06060.1.1	154	1	155	Q9NFN8_DROME	146	51	197	4.20e-79	72.956	99	81.76	2	16	233	593
Dcitr06g06690.1.1	126	32	158	Q9V405_DROME	126	28	154	1.63e-72	88.189	86	93.70	0	0	228	581
Dcitr06g06690.1.1	113	156	269	Q9V405_DROME	113	58	171	2.43e-70	93.860	86	97.37	0	0	223	567
Dcitr06g06690.1.1	120	38	158	PRS6B_DICDI	120	24	144	6.54e-50	70.248	82	82.64	0	0	169	429
Dcitr06g06690.1.1	109	157	266	PRS6B_DICDI	109	49	158	8.68e-49	75.455	82	84.55	0	0	166	421
Dcitr06g06700.1.1	204	1	205	Q9V405_DROME	204	209	413	4.52e-143	94.634	99	98.54	0	0	405	1040
Dcitr06g06700.1.1	203	1	204	PRS6B_DICDI	203	199	402	4.15e-131	85.294	99	94.12	0	0	374	960
Dcitr06g06700.1.1	203	1	204	D6XHJ3_TRYB2	204	198	402	2.25e-117	77.561	99	88.78	1	1	339	870
Dcitr06g06860.1.1	260	1	261	Q9W0R0_DROME	259	1	260	3.90e-155	88.123	99	92.72	1	1	452	1162
Dcitr06g06860.1.1	228	3	231	Q7KQL1_PLAF7	227	2	229	2.23e-102	70.435	87	83.91	2	3	318	814
Dcitr06g06900.1.1	260	1	261	Q9W0R0_DROME	259	1	260	3.90e-155	88.123	99	92.72	1	1	452	1162
Dcitr06g06900.1.1	228	3	231	Q7KQL1_PLAF7	227	2	229	2.23e-102	70.435	87	83.91	2	3	318	814
Dcitr06g07240.1.1	133	7	140	TULP_DROME	134	326	460	4.70e-73	72.593	95	88.15	1	1	225	574
Dcitr06g07380.1.1	180	1	181	RS9_DROME	180	1	181	2.09e-121	93.923	92	97.24	0	0	341	875
Dcitr06g07430.1.1	137	1	138	RS9_DROME	137	1	138	1.41e-90	94.203	98	97.83	0	0	261	666
Dcitr06g07430.1.1	133	6	139	RS9_DICDI	133	1	134	9.80e-67	70.896	95	88.06	0	0	200	509
Dcitr06g07710.1.1	147	1	148	Q9VEA1_DROME	147	1	148	6.68e-97	88.514	99	96.62	0	0	275	704
Dcitr06g07710.1.1	147	1	148	Q9NJB4_DROME	147	1	148	3.46e-96	87.838	99	96.62	0	0	274	700
Dcitr06g07750.1.1	75	1	76	T23O_DROME	75	299	374	3.98e-36	71.053	73	86.84	0	0	126	316
Dcitr06g07780.1.1	107	1	108	Q9VEA1_DROME	107	41	148	1.37e-68	87.037	99	97.22	0	0	202	514
Dcitr06g07780.1.1	107	1	108	Q9NJB4_DROME	107	41	148	4.78e-68	86.111	99	97.22	0	0	201	510
Dcitr06g08470.1.1	274	1	275	RLA0_DROME	274	1	275	1.18e-164	79.636	87	90.18	0	0	461	1185
Dcitr06g08490.1.1	170	1	171	Q9VM50_DROME	174	1	175	1.59e-102	80.114	85	92.61	3	6	295	754
Dcitr06g08500.1.1	596	1	597	HEM_DROME	597	525	1122	0.0	75.418	99	87.63	1	1	946	2444
Dcitr06g08510.1.1	166	24	190	HEM_DROME	166	310	476	4.46e-80	74.850	86	85.03	0	0	265	677
Dcitr06g08510.1.1	139	214	353	HEM_DROME	139	578	717	7.56e-65	76.429	86	88.57	0	0	222	566
Dcitr06g08630.1.1	179	2	181	Q9VND9_DROME	179	89	268	3.88e-96	71.667	98	82.78	0	0	282	721
Dcitr06g08630.1.1	179	2	181	Q8IPQ2_DROME	179	89	268	7.93e-93	71.667	98	82.78	0	0	281	720
Dcitr06g08680.1.1	458	113	571	Q9W4H9_DROME	463	15	478	0.0	75.966	80	84.12	4	9	724	1869
Dcitr06g08680.1.1	458	113	571	O18402_DROME	463	15	478	0.0	75.966	80	84.12	4	9	724	1869
Dcitr06g08700.1.1	269	1	270	RLA0_DROME	269	1	270	3.44e-163	80.000	97	90.74	0	0	455	1171
Dcitr06g08720.1.1	173	1	174	Q9VM50_DROME	174	1	175	3.87e-109	82.286	85	94.86	1	1	311	798
Dcitr06g08730.1.1	1115	3	1118	HEM_DROME	1117	5	1122	0.0	73.614	99	86.49	2	2	1729	4477
Dcitr06g08840.1.1	160	1	161	Q9VA09_DROME	161	1	162	1.83e-82	84.663	99	89.57	2	3	284	726
Dcitr06g08840.1.1	160	1	161	Q24086_DROME	161	1	162	2.06e-82	84.663	99	89.57	2	3	283	724
Dcitr06g08860.1.1	149	1	150	Q24086_DROME	149	429	578	2.26e-78	76.000	100	89.33	0	0	246	629
Dcitr06g08860.1.1	149	1	150	Q9VA09_DROME	149	429	578	2.33e-78	76.000	100	89.33	0	0	247	630
Dcitr06g08970.1.1	532	2	534	Q9W392_DROME	532	3	535	0.0	78.424	99	90.24	0	0	875	2262
Dcitr06g09110.1.1	610	5	615	VATA2_DROME	610	4	614	0.0	90.180	99	96.89	0	0	1162	3007
Dcitr06g09110.1.1	610	5	615	VATA1_DROME	610	4	614	0.0	87.234	99	94.76	0	0	1129	2921
Dcitr06g09110.1.1	601	14	615	VATA_CAEEL	602	4	606	0.0	80.100	98	91.04	1	1	1031	2665
Dcitr06g09130.1.1	24	569	593	M9PI57_DROME	24	599	623	9.48e-09	96.000	74	100.00	0	0	58.9	141
Dcitr06g09130.1.1	24	569	593	Q9VUD5_DROME	24	599	623	9.98e-09	96.000	74	100.00	0	0	58.9	141
Dcitr06g09170.1.1	289	1	290	METK_DROME	289	118	407	8.91e-163	80.000	99	90.69	0	0	458	1179
Dcitr06g09170.1.1	288	1	289	METK4_CAEEL	288	95	383	4.66e-146	70.934	99	85.81	0	0	416	1069
Dcitr06g09170.1.1	289	1	290	METK3_CAEEL	289	95	384	1.01e-145	70.690	99	84.83	0	0	415	1066
Dcitr06g09170.1.2	395	8	403	METK_DROME	393	14	407	0.0	79.040	98	87.88	1	2	619	1595
Dcitr06g09170.1.2	377	25	402	METK4_CAEEL	377	6	383	0.0	73.016	94	84.66	0	0	559	1440
Dcitr06g09170.1.2	378	25	403	METK3_CAEEL	378	6	384	0.0	72.823	94	83.91	0	0	557	1436
Dcitr06g09170.1.3	395	8	403	METK_DROME	393	14	407	0.0	79.798	98	89.90	1	2	632	1630
Dcitr06g09170.1.3	377	25	402	METK4_CAEEL	377	6	383	0.0	74.339	94	87.04	0	0	575	1483
Dcitr06g09170.1.3	378	25	403	METK3_CAEEL	378	6	384	0.0	74.142	94	86.28	0	0	574	1480
Dcitr06g09920.1.1	187	16	203	RS7_DROME	188	4	192	4.19e-100	75.661	92	85.71	1	1	288	736
Dcitr06g09970.1.1	265	2	267	EGH_DROME	267	1	268	1.39e-140	75.093	98	86.25	2	4	403	1035
Dcitr06g10010.1.1	187	5	192	RS7_DROME	188	4	192	2.96e-100	75.661	97	85.71	1	1	288	736
Dcitr06g10130.1.1	454	2	456	EGH_DROME	456	1	457	0.0	75.711	99	86.43	1	2	712	1839
Dcitr06g10310.1.1	295	30	325	MLP2_DROME	294	199	493	3.01e-169	76.768	98	87.54	2	3	479	1234
Dcitr06g10330.1.1	480	14	494	MLP2_DROME	493	1	494	0.0	71.774	97	80.85	6	17	690	1780
Dcitr06g10330.1.1	84	14	98	MLP1_DROME	84	1	85	2.47e-37	88.235	73	91.76	0	0	132	332
Dcitr06g10460.1.1	242	3	245	Q8MRF8_DROME	242	5	247	9.60e-116	70.782	99	83.54	0	0	357	917
Dcitr06g10460.1.1	242	3	245	Q9VQR8_DROME	242	5	247	1.01e-115	70.782	99	83.54	0	0	357	917
Dcitr06g10540.1.1	156	1	157	PP2B_CAEEL	161	252	413	3.48e-103	88.272	87	93.21	1	5	306	785
Dcitr06g10540.1.1	148	1	149	PP2B2_DROME	153	293	446	3.38e-101	92.208	83	96.10	1	5	302	774
Dcitr06g10540.1.1	148	1	149	PP2B3_DROME	153	301	454	5.87e-101	92.208	83	96.10	1	5	302	773
Dcitr06g10550.1.1	192	50	242	PP2B3_DROME	194	75	269	4.67e-97	73.737	78	82.32	3	8	295	755
Dcitr06g10550.1.1	183	59	242	PP2B2_DROME	185	76	261	2.04e-94	74.603	74	82.54	3	8	288	737
Dcitr06g10550.1.1	180	62	242	PP2B_CAEEL	182	38	220	6.99e-88	70.492	73	83.06	2	2	270	691
Dcitr06g10550.1.2	192	50	242	PP2B3_DROME	194	75	269	4.67e-97	73.737	78	82.32	3	8	295	755
Dcitr06g10550.1.2	183	59	242	PP2B2_DROME	185	76	261	2.04e-94	74.603	74	82.54	3	8	288	737
Dcitr06g10550.1.2	180	62	242	PP2B_CAEEL	182	38	220	6.99e-88	70.492	73	83.06	2	2	270	691
Dcitr06g10560.1.1	261	1	262	PP2B2_DROME	261	165	426	0.0	94.656	99	98.09	0	0	540	1390
Dcitr06g10560.1.1	261	1	262	PP2B3_DROME	261	173	434	0.0	93.893	99	98.09	0	0	537	1383
Dcitr06g10560.1.1	261	1	262	PP2B_CAEEL	261	124	385	0.0	93.130	99	97.71	0	0	535	1377
Dcitr06g10740.1.1	135	1	136	H33B_DROME	135	1	136	2.00e-96	100.000	99	100.00	0	0	273	699
Dcitr06g10740.1.1	135	1	136	H33A_DROME	135	1	136	2.00e-96	100.000	99	100.00	0	0	273	699
Dcitr06g10740.1.1	135	1	136	H332_CAEEL	135	1	136	2.03e-95	98.529	99	100.00	0	0	271	692
Dcitr06g10790.1.1	135	1	136	H33B_DROME	135	1	136	2.00e-96	100.000	99	100.00	0	0	273	699
